URL	Stage	Gene	Territory	Territory_eq
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=26120	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=26120	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=27585	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=27585	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28429	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28429	Stage 12 (mid gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21477	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21477	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23602	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=23602	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25556	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25556	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25580	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25580	Stage 13 (late gastrula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25557	Stage 15 (mid neurula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A line neural plate	A10.63
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25557	Stage 15 (mid neurula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A line neural plate	A10.63*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25557	Stage 15 (mid neurula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A line neural plate	A10.64
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25557	Stage 15 (mid neurula)	KH2012:KH.L24.10 (EBF1; EBF2; EBF3)	A line neural plate	A10.64*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.33
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.33*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.37
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.37*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.34
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.34*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.38
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.38*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.52
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.52*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21248	Stage 13 (late gastrula)	KH2012:KH.L39.1 (FOXF1; FOXH1; FOXQ1)	a line neural plate	a9.51*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15281	Stage 12 (mid gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15281	Stage 12 (mid gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.29 cell pair	A9.29
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.29 cell pair	A9.29*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.30 cell pair	A9.30
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.30 cell pair	A9.30*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16784	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16796	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16796	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16796	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16796	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.50 cell pair	a9.50
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36477	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.50 cell pair	a9.50*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36486	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36486	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	A9.32 cell pair	A9.32*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36486	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=36486	Stage 13 (late gastrula)	KH2012:KH.L50.6 (DLK2; DLL1)	a9.49 cell pair	a9.49*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.51
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15235	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row V neural plate	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28091	Stage 12 (mid gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	row VI neural plate	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=15306	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=16246	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=17661	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=21410	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=25368	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.35 cell pair	a9.35*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.39 cell pair	a9.39*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=28077	Stage 13 (late gastrula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=20969	Stage 15 (mid neurula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=20969	Stage 15 (mid neurula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.36 cell pair	a9.36*
https://www.aniseed.fr/aniseed/experiment/show_insitu_by_biomaterial?biomaterial_id=20969	Stage 15 (mid neurula)	KH2012:KH.L57.25 (FOXC1; FOXC2; FOXL1)	a9.40 cell pair	a9.40
